-0.072554, 0.049618, 0.038866, -0.038258, -0.044034, -0.000697, 0.012658, -0.085617, -0.014145, 0.021052, 0.075111, -0.053914, 0.062695, -0.021557, 0.011250, -0.054593, -0.051726, -0.070092, -0.053183, 0.015048, -0.021603, -0.059160, -0.085788, 0.037516, -0.006337, -0.014282, 0.039395, 0.023447, -0.026293, 0.057409,
0.005085, 0.031345, -0.039174, 0.038592, -0.039693, 0.084662, -0.036178, -0.082379, -0.058777, 0.034386, 0.048770, 0.058522, 0.073341, -0.036127, -0.072050, 0.074206, -0.058081, -0.016065, 0.077428, 0.065866, -0.084185, 0.033101, 0.002393, -0.061922, -0.038848, -0.069632, -0.066746, -0.012295, 0.035072, -0.018592,
0.035249, -0.079374, -0.048973, -0.065282, 0.039518, -0.044173, -0.005666, 0.063696, -0.061199, 0.026770, -0.083403, 0.038435, -0.006599, -0.015488, -0.050965, 0.047470, 0.043904, 0.006527, 0.059745, -0.067159, -0.016579, -0.044111, -0.000212, -0.074743, -0.067814, -0.041193, -0.057976, 0.082085, 0.037741, -0.003396,
-0.023560, 0.050121, -0.018142, -0.050065, -0.071821, 0.037468, -0.002133, 0.002316, -0.035544, -0.031182, 0.014481, 0.032330, 0.035024, -0.035410, -0.043785, -0.000609, 0.014922, -0.017300, 0.063558, 0.038720, 0.057803, -0.069941, 0.003149, -0.029760, -0.022012, -0.067326, 0.036852, 0.024979, 0.049867, -0.067634,
0.029107, -0.039652, 0.073248, -0.027575, -0.063223, 0.013125, 0.032996, -0.044648, 0.074492, -0.032058, -0.078670, 0.054243, -0.005164, 0.041281, 0.062169, 0.072561, -0.043137, 0.050503, -0.050239, 0.066772, -0.049230, 0.005876, -0.073592, -0.052512, 0.005096, 0.028146, -0.061860, 0.002925, -0.054005, 0.027196,
-0.072756, 0.048460, 0.027655, -0.048946, -0.069033, -0.029450, 0.009214, -0.031540, -0.048308, -0.031406, 0.036080, 0.033025, 0.082365, -0.026760, 0.014434, 0.001611, 0.067685, 0.012301, 0.057620, 0.029481, 0.047642, -0.015764, -0.016683, 0.069993, -0.081474, -0.022697, 0.010504, -0.076668, 0.080671, 0.027310,
0.045732, 0.021591, -0.074750, -0.066909, 0.058429, 0.008492, -0.029115, -0.067236, 0.077187, -0.045131, 0.037571, -0.041412, 0.038717, 0.028520, 0.083431, -0.016236, -0.082670, -0.001839, -0.050395, -0.065999, -0.069309, 0.026195, 0.025589, -0.030905, -0.072362, -0.057791, 0.053303, 0.085409, -0.006650, 0.005406,
-0.031161, -0.070396, 0.049311, 0.018477, 0.025368, 0.084531, -0.111213, 0.054180, 0.017751, -0.007342, -0.045195, -0.055789, 0.065816, 0.015709, -0.070107, -0.025331, 0.037531, -0.042469, 0.121933, 0.069042, -0.063198, 0.014578, 0.015917, 0.047864, -0.007607, -0.000904, -0.040686, 0.014394, -0.017320, 0.011823,
0.020951, -0.073336, 0.097208, 0.012093, 0.012311, 0.140063, -0.173320, -0.040332, 0.026394, 0.186852, 0.038492, 0.049611, -0.065341, -0.103703, 0.052798, 0.015836, 0.003124, 0.085059, 0.036969, -0.067223, 0.013028, 0.129756, 0.042551, -0.015064, -0.108100, 0.088764, -0.026872, -0.058637, 0.049248, -0.074363,
-0.051723, -0.227714, 0.233720, 0.035809, 0.035024, 0.152070, -0.409602, 0.385407, -0.315853, 0.317974, -0.152556, -0.042465, -0.121445, -0.081548, 0.009160, -0.299108, 0.021630, 0.086567, 0.240482, -0.100783, -0.150688, 0.484419, -0.333491, 0.040491, -0.259613, -0.025190, 0.368403, -0.101243, -0.072478, -0.155944,
0.041231, -0.264821, 0.340355, 0.021393, -0.010787, 0.480591, -0.435086, 0.455491, -0.490910, 0.433740, -0.200151, 0.054446, -0.223718, -0.225892, -0.119203, -0.363593, -0.020147, 0.158318, 0.482471, -0.226615, -0.156224, 0.512052, -0.374716, 0.265168, -0.461472, 0.022691, 0.327717, -0.011528, 0.089036, -0.336724,
0.092284, -0.375475, 0.266823, 0.043002, -0.280498, 0.668306, -0.312894, 0.284570, -0.550756, 0.294847, -0.203803, 0.080674, 0.208619, 0.042355, -0.138161, -0.465097, 0.017702, 0.306288, 0.060200, -0.300287, -0.126467, 0.563847, 0.158166, -0.173611, -0.698972, -0.032342, 0.424797, 0.096351, 0.333336, -0.374748,
0.258292, -0.204916, 0.357235, -0.339383, -0.232302, 0.673923, -0.642651, 0.468625, -0.793020, 0.276929, -0.193449, 0.027349, 0.164538, -0.176519, -0.243393, -0.413126, -0.120675, 0.395783, 0.252526, -0.149938, -0.188855, 0.560789, 0.582493, -0.159135, -0.886424, 0.035907, 0.523234, 0.149191, 0.231838, -0.469214,
0.184471, -0.420780, 0.501141, -0.792620, -0.138031, 0.618151, -0.875017, 0.634335, -0.699086, 0.670473, -0.061789, 0.344343, -0.227577, -0.386239, -0.313939, -0.187461, 0.044052, 0.464318, 0.507293, -0.178850, -0.160137, 0.679418, -0.004713, 0.154592, -1.210887, 0.085979, 0.663397, 0.203586, 0.371522, -0.597146,
0.271174, -0.615612, 0.548544, -0.142097, 0.067230, 0.764873, -1.312257, 0.575385, -0.611817, 0.903349, -0.217188, -0.384667, -0.286756, 0.243924, 0.336641, -0.246888, 0.160947, 0.089821, 0.017813, -0.287692, -0.134193, 0.045006, 0.050341, -0.062167, -1.274899, 0.084756, 0.662628, 0.096301, 0.387071, -0.062962,
0.161291, -0.615418, 0.799829, -0.058000, 0.582150, 0.907048, -1.389877, 0.869087, -0.709002, 0.984298, -0.716067, -0.338661, -0.707301, 0.068908, 0.238969, -0.477085, -0.247308, 0.184948, 0.286421, -0.450711, -0.387341, 0.330454, 0.221156, 0.443693, -1.302873, -0.005415, 0.702756, 0.025124, 0.519477, -0.038977,
0.493442, -0.879640, 0.826008, -0.408772, -0.154485, 0.711897, -1.482110, 0.514072, -0.102011, 0.567689, -0.247830, -0.174261, -0.362470, 0.015888, 0.211363, -0.704268, 0.208079, 0.471946, 0.440416, -0.428167, -0.298841, 0.150666, 0.281904, 0.421971, -1.220650, 0.075203, 0.413997, 0.353584, 0.575406, 0.169611,
-0.501650, -0.763934, 0.503225, -0.213151, 0.463827, 0.288063, -0.217838, -0.353643, 0.295687, -0.265290, 0.206887, 0.126152, -0.458314, -0.108635, 0.518053, -0.259694, -0.394305, 0.377840, 0.049178, 0.265128, 0.202591, -0.209015, 0.247754, 0.575368, 0.028735, 0.451445, -0.307805, 0.556895, -0.444263, 0.279980,
-0.604425, -0.789377, 1.120005, 0.631898, 0.600947, 0.284060, -0.968860, 0.295663, 0.012319, 0.408958, 0.206720, -0.595940, 0.097566, 0.510901, 0.795537, -0.364884, -0.511814, 0.540713, 0.049355, 0.396619, -0.310289, 0.867346, 0.030652, 0.232952, -0.148950, 0.295834, 0.616879, 0.325667, -0.016080, -0.060374,
-0.172294, -0.058912, 1.382375, 0.791213, -0.361728, 0.210374, -0.730488, 0.054149, 0.034311, 0.621601, 0.107697, -0.349709, 0.266434, 0.591110, 0.460430, -0.502064, 0.271975, 0.701398, 0.315094, 0.184382, -0.571550, 0.660115, 0.201087, -0.667644, -0.033925, 0.021024, 0.810609, -0.029993, 0.615340, 0.108195,
0.126652, -0.844215, 1.326314, 0.505811, -0.253243, 0.573114, -0.855600, 0.241983, -0.431165, 1.000299, -0.114119, -0.374595, -0.272391, 0.341812, 0.347649, -0.453707, 0.428976, 0.602147, 0.583136, -0.115335, -0.489335, 0.535999, 0.326251, -0.585136, -0.438187, 0.006811, 0.739579, -0.047978, 0.578636, 0.088577,
0.260558, -0.977710, 1.064194, -0.633872, -0.107042, 0.958045, -1.003604, 0.732661, -0.447781, 1.050916, -0.328975, 0.441391, -0.457870, -0.669247, -0.814363, -0.512822, 0.248488, 0.582236, 0.972295, -0.173049, -0.207073, 1.074555, -0.076069, 0.639075, -0.663498, 0.125374, 0.575504, 0.013001, 1.005536, -0.662617,
0.061471, -0.475883, 0.579308, -0.588727, 0.568154, 0.634620, -0.653800, 0.765262, -0.263037, 0.832191, -0.601949, -0.060610, -0.673323, -0.798111, 0.176090, -0.255912, -0.173393, 0.614863, 0.630664, -0.121415, -0.223564, 0.556781, -0.764462, 0.860765, -0.947649, -0.053908, 0.513464, 0.062688, 0.776640, -0.520651,
0.248609, -0.317560, 0.516501, -0.687548, 0.569995, 0.647935, -0.648897, 0.763126, -0.339750, 0.870774, -0.419594, -0.022605, -0.500669, -0.657084, 0.395425, -0.443094, -0.020844, 0.408923, 0.589060, -0.041720, -0.202191, 0.573538, -1.019155, 0.764780, -0.875417, -0.119783, 0.570902, -0.003098, 0.679634, -0.547493,
0.153535, -0.219577, 0.181787, -0.523857, 0.252696, 0.378773, -0.506263, 0.505783, -0.349655, 0.588628, -0.372874, 0.094961, -0.233648, -0.482386, 0.188197, -0.274367, -0.053332, 0.256873, 0.472675, 0.018222, -0.242706, 0.598067, -0.710275, 0.570477, -0.556178, 0.049270, 0.560937, 0.091043, 0.357724, -0.475632,
0.071202, -0.225091, 0.280755, -0.221509, 0.114007, 0.211010, -0.390073, 0.387200, -0.369173, 0.501698, -0.421806, -0.011694, -0.221860, -0.549532, 0.189630, -0.442414, -0.169382, 0.138738, 0.349471, -0.011466, -0.331815, 0.503773, -0.587162, 0.621245, -0.559234, -0.075001, 0.631511, -0.033938, -0.017253, -0.589978,
-0.033468, -0.221017, 0.172379, 0.146923, -0.008857, 0.163217, -0.286321, 0.357939, -0.224097, 0.408043, -0.364566, 0.062336, -0.117602, -0.548462, 0.145846, -0.372581, -0.106392, 0.059426, 0.238647, -0.068482, -0.296550, 0.333994, -0.416913, 0.462771, -0.465556, -0.203059, 0.356780, -0.053019, 0.062700, -0.450906,
-0.041544, 0.069783, -0.013974, -0.030936, 0.039759, 0.043608, 0.084886, -0.061622, -0.012012, 0.038400, -0.025897, -0.011375, 0.057557, -0.042292, 0.041053, -0.026926, -0.012147, 0.043167, -0.035069, -0.040532, -0.078986, 0.011980, -0.019874, 0.057944, 0.044879, -0.008093, 0.039136, 0.067012, 0.066474, -0.014798,
-0.054190, 0.021429, 0.036682, -0.021236, -0.028473, 0.002655, -0.001315, 0.006615, 0.036649, 0.070715, 0.031559, 0.082313, 0.039899, -0.055635, 0.069134, 0.041025, 0.044437, 0.063907, -0.071682, -0.014289, -0.032711, -0.034024, 0.000919, -0.078161, -0.062774, -0.063166, 0.004594, 0.084321, -0.031793, -0.051807,
0.016764, 0.022977, 0.010203, -0.082703, -0.022415, 0.069288, -0.049096, -0.032164, 0.002421, -0.024006, 0.018121, -0.000845, 0.083163, 0.033271, -0.016347, -0.007880, -0.059321, -0.018673, 0.072258, -0.010228, -0.081738, -0.010739, 0.024518, 0.057240, -0.019702, -0.042160, 0.022348, -0.055140, -0.006521, 0.017902,
0.032958, -0.049972, -0.038380, -0.065198, 0.064749, -0.007333, -0.079680, -0.034861, -0.054157, -0.067400, -0.057594, 0.068120, -0.070152, 0.071928, -0.009829, -0.052638, -0.030869, 0.054907, 0.077092, 0.008517, -0.007721, 0.007222, -0.010398, -0.050585, -0.085765, 0.074756, 0.011422, -0.059192, 0.082236, 0.013883,
0.058758, -0.082563, 0.003812, 0.034198, -0.080283, -0.075840, 0.079228, 0.072994, 0.063733, 0.054228, -0.069567, -0.025063, -0.079297, 0.001120, 0.000480, 0.069480, -0.000569, 0.040896, -0.077195, 0.058118, 0.072913, -0.046214, -0.072358, -0.081879, -0.018871, -0.029579, -0.001426, 0.055593, -0.085640, 0.015291,
0.003841, 0.006490, 0.012134, -0.070443, -0.021849, -0.019265, 0.026198, 0.021577, 0.058482, -0.000587, 0.083989, 0.013271, -0.035683, -0.046030, -0.049547, -0.036196, 0.073932, -0.048525, -0.048494, 0.022775, 0.001186, -0.073680, 0.065699, 0.024603, 0.038307, 0.061370, -0.068995, 0.078891, -0.027782, -0.011762,
0.089080, 0.005088, 0.305436, 0.065129, -0.043480, 0.167609, -0.310457, 0.124890, 0.071770, 0.126696, 0.031406, -0.026247, 0.003668, -0.048170, -0.050509, 0.058789, 0.059305, -0.003895, 0.219357, 0.018075, -0.061199, 0.227512, -0.149282, 0.296065, -0.064304, -0.083307, -0.053719, -0.017184, 0.094000, 0.028121,
-0.047662, -0.006661, 0.359049, -0.082469, 0.359028, 0.085051, -0.135424, 0.273166, -0.435158, 0.201945, -0.046794, -0.325907, -0.004673, 0.004576, 0.366194, -0.164650, -0.320699, 0.095996, 0.153969, -0.414932, -0.020871, 0.253471, 0.337532, -0.172374, -0.492611, -0.260181, 0.485170, -0.258514, 0.464119, -0.080132,
0.071903, -0.203000, 0.220736, -0.332812, 0.388778, 0.234591, -0.231181, 0.334983, -0.430054, 0.295153, -0.224241, -0.250287, -0.100744, -0.186098, 0.450356, -0.126501, 0.025865, 0.253719, 0.468295, -0.185440, -0.090264, 0.182701, 0.046003, 0.184020, -0.482131, -0.034866, 0.381512, -0.193968, 0.481501, -0.091853,
0.176221, -0.236572, 0.364043, -0.286281, 0.204676, 0.322639, -0.541633, 0.467045, -0.208157, 0.142751, 0.074097, 0.346008, 0.064974, -0.251399, -0.012069, -0.249879, -0.019345, 0.253065, 0.340821, -0.185955, 0.039132, 0.443672, -0.153920, 0.133496, -0.509696, 0.315391, 0.131984, 0.045250, 0.232775, -0.109738,
-0.154230, -0.418547, 0.667924, -0.439819, 0.217454, 0.535271, -0.910005, 0.492603, -0.536353, 0.540967, 0.261275, 0.501275, 0.345567, -0.405981, -0.058199, -0.835105, -0.043606, 0.360718, 0.514310, 0.240807, -0.315067, 0.729099, -0.567711, 0.111128, -0.725153, 0.323740, 0.306812, 0.187591, 0.276684, -0.239479,
0.244004, -0.609510, 0.878747, -0.481761, 0.654076, 0.612729, -0.997742, 0.742764, -0.450290, 0.654708, 0.145722, -0.065242, 0.023598, 0.184596, 0.252496, -1.192085, 0.204785, 0.102627, 0.517214, -0.301554, -0.542171, 0.545505, -0.807892, -0.209584, -0.959864, 0.381989, 0.479112, 0.368299, 0.386316, -0.331626,
0.751536, -0.699363, 0.550269, -0.167267, 0.032075, 0.211314, -1.067548, 0.363207, -0.906539, 0.509716, 0.320171, 0.658764, 0.185638, -0.099252, -0.142397, -1.066781, 0.549658, 0.753074, 0.596712, -0.319180, -0.774659, 1.116533, -0.864262, -0.384128, -0.805948, 0.427588, 0.729162, 0.386259, 0.514547, -0.902202,
0.995226, -0.783951, -0.300390, 0.239378, -0.021702, -0.222440, -0.610611, -0.274193, -0.648498, 0.693545, 0.399206, 0.856638, 0.124722, -0.108759, -0.877897, -1.084784, 0.838256, 0.733184, 0.416190, 0.231963, -0.954369, 1.285205, -0.985456, -0.733520, -0.169995, 0.445405, 0.860414, 0.404540, 0.670960, -1.293094,
0.676640, -0.959341, -0.103802, 0.193367, 0.511733, 0.306850, -0.995356, 0.008499, -0.639834, 0.662699, 0.231961, 1.035363, -0.248953, -0.154050, -0.378427, -1.153708, 0.615165, 0.700610, 0.598125, 0.336138, -0.784621, 1.353304, -0.855826, -0.571753, -0.159276, -0.090500, 0.944892, 0.659183, 0.169385, -1.445612,
0.475990, -1.250328, 0.272271, -0.018011, 0.320581, 0.334685, -0.568144, -0.003788, -0.826442, 0.939644, 0.015846, 0.484585, -0.069733, -0.308101, -0.473620, -1.424446, 0.659256, 0.377511, 0.662975, 0.112837, -0.613269, 1.598951, -0.609653, -0.401389, -0.712223, 0.124808, 0.944904, 0.834815, 0.339767, -1.508505,
0.661219, -1.404511, 0.380074, 0.077391, -0.063722, 0.218482, -0.315291, 0.015870, -0.957536, 0.246476, 0.233114, 0.315088, -0.013305, -0.019319, -0.224458, -1.645408, 0.682300, 0.284953, 0.456032, -0.324762, -0.847178, 0.842410, -0.271319, 0.033141, -0.964318, 0.681184, 1.063298, 0.737130, 0.341886, -1.619353,
-0.450995, -1.460971, 0.472847, 0.242622, 0.088162, 0.053956, -0.022275, -0.182643, 0.058731, -0.109150, 0.129489, 0.391299, -0.257816, -0.027033, -0.273961, -1.740877, -0.172701, 0.236215, -0.197797, -0.102105, -1.074907, 0.390387, -0.501186, 0.169386, -0.816892, 0.930719, 0.544982, 1.061799, -0.420160, -0.568753,
0.128351, -1.578284, 0.576843, 0.420337, 0.033333, 0.189852, 0.036148, 0.070827, 0.453518, 0.269460, 0.051272, 0.441644, -0.387451, -0.334551, -0.807448, -1.687811, 0.125580, 0.266537, -0.125644, 0.240707, -1.070680, 0.277954, -0.515097, -0.141393, -1.063103, 1.148940, 0.379758, 1.305545, -0.536882, -0.505336,
-0.039686, -0.909238, 0.950297, 0.444329, -0.058256, -0.001112, -0.074830, 0.458367, 0.244556, 0.735155, 0.528727, -0.131232, 0.097517, 0.068107, -0.973203, -1.311238, 0.185609, -0.002864, 0.152678, 0.194835, -0.423494, 0.561706, -0.885073, 0.107982, -0.850238, 1.337344, 0.994840, 1.201145, -0.659873, -0.877772,
-0.523749, -0.335233, 1.078601, 0.217190, -0.378108, -0.038171, -0.329043, 0.346066, -0.235601, 0.451142, 0.211263, -0.311259, 0.324834, -0.154090, -0.518382, -1.013434, 0.245295, 0.048119, -0.262225, 0.183824, -0.915582, 0.349862, -0.166816, 0.098658, -0.156175, 1.107003, 0.640212, 1.079963, -0.649281, -0.652352,
-0.525216, -0.430351, 0.656773, -0.113872, -0.239694, 0.004501, -0.321312, 0.629028, -0.374871, 0.505905, -0.124744, -0.153085, 0.121384, -0.733688, -0.886976, -0.375339, -0.093033, 0.009853, -0.227993, 0.237017, -1.390822, 0.323217, -0.030415, 0.380270, 0.042138, 0.737832, 0.164580, 0.657438, -0.304338, -0.191175,
-0.582798, -0.681416, 0.270401, 0.072112, -0.203304, -0.028141, -0.170251, 0.904484, -0.334103, 0.667163, 0.135289, 0.276191, 0.150370, -0.942659, -0.461148, -0.019422, -0.163287, -0.086931, 0.258462, 0.422771, -1.097111, 0.225986, -0.134322, 0.273469, 0.169256, -0.167763, 0.541780, 0.143220, -0.240895, -0.004011,
-0.025492, -0.152550, 0.277986, -0.223572, 0.243388, 0.434951, -0.286490, 0.795464, 0.083161, 1.369830, -0.896451, 0.493370, -0.637816, -1.651399, -0.486163, -0.154209, 0.515912, 0.024025, 0.600013, 0.289010, -0.931468, 0.549113, -0.384894, 0.521795, -0.436493, 0.245980, 0.452502, 0.374078, -0.340954, -0.482735,
0.066986, 0.094943, 0.283693, -0.052602, 0.414189, 0.829332, -0.196889, 0.737542, -0.025485, 0.989658, -0.876172, 0.237639, -0.565583, -1.387724, -1.074759, -0.034584, 0.302930, 0.049775, 0.807369, 0.244149, -0.624517, 0.909674, -0.522677, 0.023803, -0.183259, 0.164343, 0.191736, 0.203765, 0.160826, -1.054690,
